ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,drift_type
2026-09-06T13:14:11Z,laptop_charger_01,0.16,237.76,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:13Z,laptop_charger_01,0.16,237.89,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:15Z,laptop_charger_01,0.16,238.17,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:17Z,laptop_charger_01,0.17,237.97,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:19Z,laptop_charger_01,0.17,237.86,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:21Z,laptop_charger_01,0.16,237.84,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:23Z,laptop_charger_01,0.16,238.15,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:25Z,laptop_charger_01,0.16,238.3,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:27Z,laptop_charger_01,0.16,238.45,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:29Z,laptop_charger_01,0.16,237.93,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:31Z,laptop_charger_01,0.16,238.02,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:32Z,laptop_charger_01,0.16,237.78,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:34Z,laptop_charger_01,0.16,237.75,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:36Z,laptop_charger_01,0.16,237.81,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:38Z,laptop_charger_01,0.16,237.75,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:40Z,laptop_charger_01,0.17,237.77,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:42Z,laptop_charger_01,0.16,238.17,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:44Z,laptop_charger_01,0.16,238.12,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:46Z,laptop_charger_01,0.16,238.1,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:48Z,laptop_charger_01,0.17,237.82,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:50Z,laptop_charger_01,0.16,237.71,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:52Z,laptop_charger_01,0.16,237.65,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:54Z,laptop_charger_01,0.16,237.83,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:56Z,laptop_charger_01,0.17,238.11,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:14:58Z,laptop_charger_01,0.16,237.73,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:00Z,laptop_charger_01,0.16,237.68,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:01Z,laptop_charger_01,0.16,237.56,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:03Z,laptop_charger_01,0.16,237.63,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:05Z,laptop_charger_01,0.16,237.88,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:07Z,laptop_charger_01,0.16,237.83,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:09Z,laptop_charger_01,0.17,237.54,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:11Z,laptop_charger_01,0.17,237.65,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:13Z,laptop_charger_01,0.16,237.54,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:15Z,laptop_charger_01,0.16,237.93,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:17Z,laptop_charger_01,0.17,237.56,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:19Z,laptop_charger_01,0.16,237.94,0.89,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:21Z,laptop_charger_01,0.17,237.28,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:23Z,laptop_charger_01,0.16,237.66,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:25Z,laptop_charger_01,0.17,237.82,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:27Z,laptop_charger_01,0.17,237.67,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:29Z,laptop_charger_01,0.16,237.48,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:30Z,laptop_charger_01,0.16,237.38,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:32Z,laptop_charger_01,0.16,237.41,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:34Z,laptop_charger_01,0.16,237.4,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:36Z,laptop_charger_01,0.17,237.51,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:38Z,laptop_charger_01,0.16,237.36,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:40Z,laptop_charger_01,0.16,237.22,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:42Z,laptop_charger_01,0.16,236.96,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:44Z,laptop_charger_01,0.17,237.14,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:46Z,laptop_charger_01,0.17,237.24,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:48Z,laptop_charger_01,0.17,237.26,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:50Z,laptop_charger_01,0.17,236.98,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:52Z,laptop_charger_01,0.17,236.98,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:54Z,laptop_charger_01,0.17,237.07,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:56Z,laptop_charger_01,0.16,237.06,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:58Z,laptop_charger_01,0.16,236.97,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:15:59Z,laptop_charger_01,0.16,237.07,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:01Z,laptop_charger_01,0.17,236.96,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:03Z,laptop_charger_01,0.17,236.93,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:05Z,laptop_charger_01,0.16,237.5,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:07Z,laptop_charger_01,0.17,236.89,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:09Z,laptop_charger_01,0.16,237.12,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:11Z,laptop_charger_01,0.16,236.79,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:13Z,laptop_charger_01,0.16,237.13,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:15Z,laptop_charger_01,0.16,237.41,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:17Z,laptop_charger_01,0.15,237.03,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:19Z,laptop_charger_01,0.16,237.06,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:21Z,laptop_charger_01,0.16,236.96,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:23Z,laptop_charger_01,0.16,237.02,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:25Z,laptop_charger_01,0.15,237.32,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:27Z,laptop_charger_01,0.16,237.08,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:28Z,laptop_charger_01,0.17,237.09,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:30Z,laptop_charger_01,0.17,237.01,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:32Z,laptop_charger_01,0.16,237.05,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:34Z,laptop_charger_01,0.16,237.52,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:36Z,laptop_charger_01,0.16,237.44,0.86,0.029,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:38Z,laptop_charger_01,0.15,230.82,0.86,0.029,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:40Z,laptop_charger_01,0.15,230.77,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:42Z,laptop_charger_01,0.15,230.95,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:44Z,laptop_charger_01,0.15,231.6,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:46Z,laptop_charger_01,0.15,231.63,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:48Z,laptop_charger_01,0.17,237.97,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:50Z,laptop_charger_01,0.16,238.02,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:52Z,laptop_charger_01,0.16,237.67,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:54Z,laptop_charger_01,0.16,237.92,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:56Z,laptop_charger_01,0.16,238.11,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:57Z,laptop_charger_01,0.16,238.15,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:16:59Z,laptop_charger_01,0.16,237.71,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:01Z,laptop_charger_01,0.15,237.53,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:03Z,laptop_charger_01,0.16,237.68,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:05Z,laptop_charger_01,0.16,237.99,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:07Z,laptop_charger_01,0.16,237.61,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:09Z,laptop_charger_01,0.15,237.64,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:11Z,laptop_charger_01,0.15,237.54,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:13Z,laptop_charger_01,0.17,237.67,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:15Z,laptop_charger_01,0.17,238.08,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:17Z,laptop_charger_01,0.16,237.57,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:19Z,laptop_charger_01,0.16,237.56,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:21Z,laptop_charger_01,0.16,237.49,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:23Z,laptop_charger_01,0.16,237.49,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:25Z,laptop_charger_01,0.15,237.62,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:26Z,laptop_charger_01,0.15,237.49,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:28Z,laptop_charger_01,0.15,237.41,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:30Z,laptop_charger_01,0.15,237.64,0.9,0.036,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:32Z,laptop_charger_01,0.15,237.25,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:34Z,laptop_charger_01,0.16,237.81,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:36Z,laptop_charger_01,0.16,237.93,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:38Z,laptop_charger_01,0.16,237.83,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:40Z,laptop_charger_01,0.16,238.19,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:42Z,laptop_charger_01,0.16,237.87,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:44Z,laptop_charger_01,0.16,238.13,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:46Z,laptop_charger_01,0.16,238.21,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:48Z,laptop_charger_01,0.16,238.35,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:50Z,laptop_charger_01,0.16,238.44,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:52Z,laptop_charger_01,0.16,237.97,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:54Z,laptop_charger_01,0.16,238.19,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:55Z,laptop_charger_01,0.16,238.36,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:57Z,laptop_charger_01,0.16,238.01,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:17:59Z,laptop_charger_01,0.16,238.16,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:01Z,laptop_charger_01,0.16,238.15,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:03Z,laptop_charger_01,0.16,238.32,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:05Z,laptop_charger_01,0.16,238.57,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:07Z,laptop_charger_01,0.16,238.48,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:09Z,laptop_charger_01,0.16,238.42,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:11Z,laptop_charger_01,0.16,238.46,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:13Z,laptop_charger_01,0.16,238.53,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:15Z,laptop_charger_01,0.16,238.76,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:17Z,laptop_charger_01,0.16,238.39,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:19Z,laptop_charger_01,0.16,238.35,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:21Z,laptop_charger_01,0.16,238.51,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:23Z,laptop_charger_01,0.16,238.27,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:25Z,laptop_charger_01,0.16,238.7,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:26Z,laptop_charger_01,0.16,238.34,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:28Z,laptop_charger_01,0.16,238.37,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:30Z,laptop_charger_01,0.16,238.45,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:32Z,laptop_charger_01,0.17,238.36,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:34Z,laptop_charger_01,0.17,238.54,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:36Z,laptop_charger_01,0.16,238.76,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:38Z,laptop_charger_01,0.16,238.06,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:40Z,laptop_charger_01,0.16,237.98,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:42Z,laptop_charger_01,0.16,237.89,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:44Z,laptop_charger_01,0.15,238.05,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:46Z,laptop_charger_01,0.16,238.34,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:48Z,laptop_charger_01,0.16,237.81,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:50Z,laptop_charger_01,0.16,237.77,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:52Z,laptop_charger_01,0.16,237.83,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:54Z,laptop_charger_01,0.16,237.82,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:55Z,laptop_charger_01,0.16,238.01,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:57Z,laptop_charger_01,0.16,237.7,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:18:59Z,laptop_charger_01,0.16,237.54,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:01Z,laptop_charger_01,0.17,237.75,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:03Z,laptop_charger_01,0.17,237.94,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:05Z,laptop_charger_01,0.16,238.13,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:07Z,laptop_charger_01,0.16,237.57,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:09Z,laptop_charger_01,0.16,237.77,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:11Z,laptop_charger_01,0.16,237.86,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:13Z,laptop_charger_01,0.16,238.0,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:15Z,laptop_charger_01,0.16,238.0,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:17Z,laptop_charger_01,0.17,237.94,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:19Z,laptop_charger_01,0.16,237.83,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:21Z,laptop_charger_01,0.16,237.79,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:23Z,laptop_charger_01,0.16,237.89,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:24Z,laptop_charger_01,0.16,237.97,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:26Z,laptop_charger_01,0.16,237.85,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:28Z,laptop_charger_01,0.16,237.75,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:30Z,laptop_charger_01,0.16,237.63,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:32Z,laptop_charger_01,0.16,237.39,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:34Z,laptop_charger_01,0.16,237.65,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:36Z,laptop_charger_01,0.17,237.75,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:38Z,laptop_charger_01,0.16,237.73,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:40Z,laptop_charger_01,0.17,237.7,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:42Z,laptop_charger_01,0.16,236.72,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:44Z,laptop_charger_01,0.15,231.43,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:46Z,laptop_charger_01,0.15,231.41,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:48Z,laptop_charger_01,0.15,231.1,0.86,0.027,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:50Z,laptop_charger_01,0.15,230.99,0.86,0.028,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:52Z,laptop_charger_01,0.16,231.34,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:53Z,laptop_charger_01,0.16,237.71,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:55Z,laptop_charger_01,0.17,237.76,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:57Z,laptop_charger_01,0.17,237.52,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:19:59Z,laptop_charger_01,0.17,237.63,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:01Z,laptop_charger_01,0.16,237.94,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:03Z,laptop_charger_01,0.17,238.33,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:05Z,laptop_charger_01,0.17,238.11,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:07Z,laptop_charger_01,0.16,238.06,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:09Z,laptop_charger_01,0.15,238.02,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:11Z,laptop_charger_01,0.15,237.92,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:13Z,laptop_charger_01,0.15,238.18,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:15Z,laptop_charger_01,0.17,238.21,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:17Z,laptop_charger_01,0.16,238.03,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:19Z,laptop_charger_01,0.16,238.0,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:21Z,laptop_charger_01,0.16,238.02,0.89,0.035,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:22Z,laptop_charger_01,0.16,238.13,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:24Z,laptop_charger_01,0.16,238.41,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:26Z,laptop_charger_01,0.17,238.03,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:28Z,laptop_charger_01,0.16,238.03,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:30Z,laptop_charger_01,0.17,238.03,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:32Z,laptop_charger_01,0.17,238.31,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:34Z,laptop_charger_01,0.16,238.5,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:36Z,laptop_charger_01,0.16,238.29,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:38Z,laptop_charger_01,0.16,238.06,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:40Z,laptop_charger_01,0.16,238.3,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:42Z,laptop_charger_01,0.16,238.37,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:44Z,laptop_charger_01,0.16,238.72,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:46Z,laptop_charger_01,0.16,238.28,0.88,0.032,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:48Z,laptop_charger_01,0.15,238.38,0.88,0.031,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:50Z,laptop_charger_01,0.16,238.3,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:51Z,laptop_charger_01,0.16,238.4,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:53Z,laptop_charger_01,0.16,238.64,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:55Z,laptop_charger_01,0.16,238.33,0.88,0.031,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:57Z,laptop_charger_01,0.16,238.8,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:20:59Z,laptop_charger_01,0.16,238.72,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:01Z,laptop_charger_01,0.16,238.98,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:03Z,laptop_charger_01,0.16,238.98,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:05Z,laptop_charger_01,0.16,238.85,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:07Z,laptop_charger_01,0.16,238.59,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:09Z,laptop_charger_01,0.16,238.52,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:11Z,laptop_charger_01,0.16,238.85,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:13Z,laptop_charger_01,0.16,239.23,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:15Z,laptop_charger_01,0.16,238.97,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:17Z,laptop_charger_01,0.16,239.03,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:19Z,laptop_charger_01,0.16,238.9,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:20Z,laptop_charger_01,0.16,238.71,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:22Z,laptop_charger_01,0.16,238.88,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:24Z,laptop_charger_01,0.16,238.8,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:26Z,laptop_charger_01,0.16,238.88,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:28Z,laptop_charger_01,0.17,238.58,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:30Z,laptop_charger_01,0.17,238.59,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:32Z,laptop_charger_01,0.16,238.75,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:34Z,laptop_charger_01,0.16,239.29,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:36Z,laptop_charger_01,0.15,238.98,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:38Z,laptop_charger_01,0.15,238.78,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:40Z,laptop_charger_01,0.16,238.73,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:42Z,laptop_charger_01,0.15,238.91,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:44Z,laptop_charger_01,0.15,238.77,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:46Z,laptop_charger_01,0.16,238.66,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:48Z,laptop_charger_01,0.16,238.5,0.88,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:49Z,laptop_charger_01,0.15,238.91,0.89,0.034,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:51Z,laptop_charger_01,0.16,239.02,0.89,0.033,32.5,ACTIVE,normal_run,none
2026-09-06T13:21:53Z,laptop_charger_01,0.16,239.06,0.89,0.033,32.5,ACTIVE,normal_run,none
