ts,machine_id,i_rms_a,v_nominal,pf_assumed,kw_est,temp_c,state_label,notes,i_mean_3samples,i_std_3samples
2024-01-01 02:39:54,laptop_charger_01,0.16,239.17,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:39:56,laptop_charger_01,0.16,239.24,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:39:58,laptop_charger_01,0.16,238.96,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:00,laptop_charger_01,0.17,239.28,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:02,laptop_charger_01,0.17,239.38,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:40:03,laptop_charger_01,0.17,239.2,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:05,laptop_charger_01,0.17,238.99,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:07,laptop_charger_01,0.17,238.77,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:09,laptop_charger_01,0.18,239.18,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 02:40:11,laptop_charger_01,0.17,239.13,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 02:40:13,laptop_charger_01,0.17,239.09,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1733,0.0058
2024-01-01 02:40:15,laptop_charger_01,0.17,239.12,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:17,laptop_charger_01,0.17,239.05,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:19,laptop_charger_01,0.16,238.93,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:40:21,laptop_charger_01,0.16,239.05,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:23,laptop_charger_01,0.17,238.71,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:25,laptop_charger_01,0.16,238.78,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:27,laptop_charger_01,0.17,238.43,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:40:29,laptop_charger_01,0.16,238.67,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:31,laptop_charger_01,0.16,238.63,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:32,laptop_charger_01,0.16,238.24,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:34,laptop_charger_01,0.16,238.52,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:36,laptop_charger_01,0.16,238.49,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:38,laptop_charger_01,0.16,238.5,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:40,laptop_charger_01,0.16,238.65,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:42,laptop_charger_01,0.16,238.3,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:44,laptop_charger_01,0.16,238.42,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:46,laptop_charger_01,0.16,238.55,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:40:48,laptop_charger_01,0.17,238.34,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:40:50,laptop_charger_01,0.17,238.72,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:40:52,laptop_charger_01,0.17,238.18,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:54,laptop_charger_01,0.17,238.46,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:56,laptop_charger_01,0.17,238.32,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:40:58,laptop_charger_01,0.17,238.29,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:41:00,laptop_charger_01,0.17,238.48,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:41:01,laptop_charger_01,0.17,238.19,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:41:03,laptop_charger_01,0.16,238.22,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:41:05,laptop_charger_01,0.15,238.21,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.01
2024-01-01 02:41:07,laptop_charger_01,0.15,238.28,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1533,0.0058
2024-01-01 02:41:09,laptop_charger_01,0.15,238.36,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:41:11,laptop_charger_01,0.15,238.29,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:41:13,laptop_charger_01,0.15,238.06,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:41:15,laptop_charger_01,0.16,238.2,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1533,0.0058
2024-01-01 02:41:17,laptop_charger_01,0.15,238.24,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1533,0.0058
2024-01-01 02:41:19,laptop_charger_01,0.16,238.24,0.89,0.036,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:41:21,laptop_charger_01,0.16,238.29,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:41:23,laptop_charger_01,0.16,238.04,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:25,laptop_charger_01,0.16,238.13,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:27,laptop_charger_01,0.16,238.34,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:29,laptop_charger_01,0.16,238.32,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:30,laptop_charger_01,0.16,238.42,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:32,laptop_charger_01,0.16,238.03,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:34,laptop_charger_01,0.16,238.66,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:36,laptop_charger_01,0.16,238.67,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:38,laptop_charger_01,0.16,238.42,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:40,laptop_charger_01,0.16,238.64,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:42,laptop_charger_01,0.16,238.31,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:44,laptop_charger_01,0.16,238.62,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:46,laptop_charger_01,0.16,238.58,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:48,laptop_charger_01,0.16,238.59,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:50,laptop_charger_01,0.16,238.7,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:52,laptop_charger_01,0.16,238.6,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:54,laptop_charger_01,0.16,238.58,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:56,laptop_charger_01,0.16,238.42,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:41:58,laptop_charger_01,0.17,238.5,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:41:59,laptop_charger_01,0.16,238.78,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:01,laptop_charger_01,0.15,231.99,0.86,0.029,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.01
2024-01-01 02:42:03,laptop_charger_01,0.14,232.07,0.86,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.01
2024-01-01 02:42:05,laptop_charger_01,0.15,231.88,0.85,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1467,0.0058
2024-01-01 02:42:07,laptop_charger_01,0.15,231.94,0.86,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1467,0.0058
2024-01-01 02:42:09,laptop_charger_01,0.15,232.05,0.85,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:42:11,laptop_charger_01,0.17,238.67,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0115
2024-01-01 02:42:13,laptop_charger_01,0.16,238.45,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.01
2024-01-01 02:42:15,laptop_charger_01,0.16,238.74,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:17,laptop_charger_01,0.16,238.75,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:19,laptop_charger_01,0.16,238.76,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:21,laptop_charger_01,0.16,238.93,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:23,laptop_charger_01,0.16,238.59,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:25,laptop_charger_01,0.16,238.67,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:27,laptop_charger_01,0.17,238.77,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:28,laptop_charger_01,0.16,238.79,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:30,laptop_charger_01,0.16,238.62,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:32,laptop_charger_01,0.16,238.44,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:34,laptop_charger_01,0.15,238.69,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:42:36,laptop_charger_01,0.16,238.81,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:42:38,laptop_charger_01,0.16,239.03,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:42:40,laptop_charger_01,0.16,238.8,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:42,laptop_charger_01,0.16,238.79,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:44,laptop_charger_01,0.16,238.67,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:46,laptop_charger_01,0.16,238.77,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:48,laptop_charger_01,0.17,238.82,0.89,0.037,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:50,laptop_charger_01,0.16,238.75,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:52,laptop_charger_01,0.16,238.78,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:54,laptop_charger_01,0.16,238.76,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:56,laptop_charger_01,0.16,238.8,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:42:57,laptop_charger_01,0.17,238.91,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:42:59,laptop_charger_01,0.17,239.01,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:01,laptop_charger_01,0.17,238.84,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:43:03,laptop_charger_01,0.16,238.87,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:05,laptop_charger_01,0.17,238.95,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:07,laptop_charger_01,0.16,238.76,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:09,laptop_charger_01,0.16,238.99,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:11,laptop_charger_01,0.16,238.66,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:13,laptop_charger_01,0.17,238.71,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:15,laptop_charger_01,0.16,238.87,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:17,laptop_charger_01,0.16,238.76,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:19,laptop_charger_01,0.16,238.94,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:21,laptop_charger_01,0.16,238.77,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:23,laptop_charger_01,0.17,238.99,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:25,laptop_charger_01,0.16,238.83,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:26,laptop_charger_01,0.17,239.12,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:28,laptop_charger_01,0.17,238.88,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:30,laptop_charger_01,0.16,238.97,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:32,laptop_charger_01,0.16,238.84,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:34,laptop_charger_01,0.16,238.96,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:36,laptop_charger_01,0.16,238.8,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:38,laptop_charger_01,0.17,239.05,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:40,laptop_charger_01,0.17,238.94,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:42,laptop_charger_01,0.17,239.04,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:43:44,laptop_charger_01,0.17,239.02,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:43:46,laptop_charger_01,0.16,239.19,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:48,laptop_charger_01,0.17,239.05,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:50,laptop_charger_01,0.17,239.22,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:52,laptop_charger_01,0.16,239.13,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:43:54,laptop_charger_01,0.16,239.07,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:43:56,laptop_charger_01,0.16,238.9,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:57,laptop_charger_01,0.16,239.06,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:43:59,laptop_charger_01,0.15,239.06,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:44:01,laptop_charger_01,0.15,238.81,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1533,0.0058
2024-01-01 02:44:03,laptop_charger_01,0.17,239.47,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0115
2024-01-01 02:44:05,laptop_charger_01,0.17,238.89,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0115
2024-01-01 02:44:07,laptop_charger_01,0.16,239.22,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:44:09,laptop_charger_01,0.17,238.94,0.9,0.037,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:44:11,laptop_charger_01,0.16,238.98,0.88,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:13,laptop_charger_01,0.16,239.06,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:15,laptop_charger_01,0.16,239.07,0.89,0.036,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:17,laptop_charger_01,0.16,238.74,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:19,laptop_charger_01,0.17,238.34,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:21,laptop_charger_01,0.17,238.19,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:44:23,laptop_charger_01,0.17,238.46,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:44:25,laptop_charger_01,0.16,238.25,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:44:26,laptop_charger_01,0.16,238.26,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:28,laptop_charger_01,0.16,238.45,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:30,laptop_charger_01,0.17,238.2,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:32,laptop_charger_01,0.16,238.29,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:34,laptop_charger_01,0.16,238.19,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:36,laptop_charger_01,0.17,238.29,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:38,laptop_charger_01,0.16,238.36,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:40,laptop_charger_01,0.17,238.25,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:44:42,laptop_charger_01,0.16,238.09,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:44,laptop_charger_01,0.16,238.36,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:46,laptop_charger_01,0.16,237.8,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:48,laptop_charger_01,0.16,237.9,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:50,laptop_charger_01,0.16,237.86,0.89,0.035,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:52,laptop_charger_01,0.16,237.81,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:54,laptop_charger_01,0.16,237.89,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:55,laptop_charger_01,0.16,237.65,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:44:57,laptop_charger_01,0.17,237.63,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:44:59,laptop_charger_01,0.16,237.35,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:01,laptop_charger_01,0.17,237.37,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:45:03,laptop_charger_01,0.17,237.56,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1667,0.0058
2024-01-01 02:45:05,laptop_charger_01,0.17,237.72,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:45:07,laptop_charger_01,0.17,237.55,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.17,0.0
2024-01-01 02:45:09,laptop_charger_01,0.15,232.39,0.86,0.029,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0115
2024-01-01 02:45:11,laptop_charger_01,0.15,230.69,0.86,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0115
2024-01-01 02:45:13,laptop_charger_01,0.15,231.0,0.86,0.029,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:45:15,laptop_charger_01,0.15,230.87,0.86,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:45:17,laptop_charger_01,0.15,230.89,0.86,0.028,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.15,0.0
2024-01-01 02:45:19,laptop_charger_01,0.16,235.21,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1533,0.0058
2024-01-01 02:45:21,laptop_charger_01,0.17,237.29,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.01
2024-01-01 02:45:23,laptop_charger_01,0.16,237.24,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:24,laptop_charger_01,0.16,237.66,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:26,laptop_charger_01,0.15,237.73,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:45:28,laptop_charger_01,0.16,237.96,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:45:30,laptop_charger_01,0.16,237.67,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1567,0.0058
2024-01-01 02:45:32,laptop_charger_01,0.16,237.88,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:34,laptop_charger_01,0.16,238.26,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:36,laptop_charger_01,0.16,237.95,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:38,laptop_charger_01,0.16,238.15,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:40,laptop_charger_01,0.16,237.93,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:42,laptop_charger_01,0.16,238.31,0.88,0.032,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:44,laptop_charger_01,0.16,238.5,0.88,0.031,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:46,laptop_charger_01,0.16,238.5,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.16,0.0
2024-01-01 02:45:48,laptop_charger_01,0.17,238.5,0.89,0.034,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:50,laptop_charger_01,0.16,238.15,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:52,laptop_charger_01,0.16,237.99,0.89,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:53,laptop_charger_01,0.17,238.41,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
2024-01-01 02:45:55,laptop_charger_01,0.16,238.55,0.88,0.033,,IDLE,ESP32 NILM trace S4P10 laptop charger,0.1633,0.0058
